employee_id,first_name,last_name,department,job_title,hire_date,home_district,home_address,home_lat,home_lng,reported_lat,reported_lng,work_district,work_address,work_lat,work_lng,distance_home_to_work_km,address_changes_last_year,last_verified_date,address_valid,gps_location_mismatch,is_anomaly,likely_to_relocate,relocation_score
RW-EMP-00525,Patrick,Munyakazi,Ministry of Health,Administrator,2022-04-29,Muhanga,"RN 451 St, Kibagabaga, Muhanga",-2.072649,29.744454,-2.073334,29.746307,Muhanga,"NR 339 St, Remera, Muhanga",-2.09071,29.749208,2.07,0,2024-11-08,1,0,0,0,0.03
RW-EMP-00526,Janvier,Mukamana,Ministry of ICT,Analyst,2021-02-03,Rwamagana,"RN 369 St, Remera, Rwamagana",-1.96334,30.433752,-1.96082,30.431631,Rwamagana,"NR 145 St, Kanombe, Rwamagana",-1.946637,30.428041,1.96,2,2024-10-16,1,0,0,0,0.18
RW-EMP-00527,Marie,Bizimana,Rwanda Revenue Authority,Inspector,2021-03-21,Kayonza,"KK 124 St, Kibagabaga, Kayonza",-1.87747,30.644388,-1.878514,30.645148,Kayonza,"RN 295 St, Kacyiru, Kayonza",-1.890152,30.649077,1.5,0,2024-08-30,1,0,0,0,0.06
RW-EMP-00528,Vestine,Habyarimana,Ministry of Finance,Engineer,2018-08-14,Musanze,"RN 270 St, Gikondo, Musanze",-1.501297,29.650336,-1.500243,29.647363,Musanze,"RN 97 St, Kacyiru, Musanze",-1.495625,29.628448,2.51,3,2024-08-20,0,0,0,0,0.34
RW-EMP-00529,Vestine,Niyonzima,Rwanda Development Board,Officer,2018-07-18,Gasabo,"KG 325 St, Kibagabaga, Gasabo",-1.892804,30.117654,-1.899678,30.122336,Gasabo,"KG 243 St, Nyamirambo, Gasabo",-1.899424,30.105156,1.57,0,2024-07-25,1,1,0,0,0.3
RW-EMP-00530,Emmanuel,Mukamana,Rwanda Revenue Authority,Nurse,2021-07-19,Rubavu,"RN 252 St, Nyamirambo, Rubavu",-1.680381,29.269599,-1.679951,29.266813,Rubavu,"NR 44 St, Kibagabaga, Rubavu",-1.686626,29.260381,1.24,2,2024-03-10,1,0,0,0,0.22
RW-EMP-00531,Celestin,Kayitesi,Ministry of Infrastructure,Specialist,2023-06-21,Rusizi,"KG 195 St, Kacyiru, Rusizi",-2.484461,28.904302,-2.483236,28.903498,Gasabo,"KG 70 St, Kagugu, Gasabo",-1.896137,30.1154,149.45,0,2024-12-05,1,0,0,0,0.37
RW-EMP-00532,Eric,Ingabire,Ministry of Health,Director,2021-03-23,Gasabo,"RN 454 St, Kacyiru, Gasabo",-1.893999,30.11323,-1.891809,30.110647,Gasabo,"RN 183 St, Gisozi, Gasabo",-1.901901,30.114825,0.89,0,2024-08-27,1,0,0,0,0.03
RW-EMP-00533,Claudine,Ingabire,Ministry of ICT,Manager,2020-08-20,Rusizi,"KN 439 St, Remera, Rusizi",-2.470215,28.893201,-2.470222,28.893897,Rusizi,"KG 301 St, Masaka, Rusizi",-2.481413,28.900246,1.47,1,2024-09-14,1,0,0,0,0.17
RW-EMP-00534,Vestine,Ntakirutimana,Ministry of Agriculture,Manager,2020-01-13,Rusizi,"KK 444 St, Kimironko, Rusizi",-2.479917,28.906815,-2.480015,28.903964,Rusizi,"RN 349 St, Nyamirambo, Rusizi",-2.477593,28.910739,0.51,0,2024-08-18,1,0,0,0,0.06
RW-EMP-00535,Alexis,Gashumba,Ministry of Education,Director,2018-08-16,Nyarugenge,"KK 358 St, Kibagabaga, Nyarugenge",-1.956119,30.068436,-1.960293,30.066943,Nyarugenge,"KN 164 St, Gisozi, Nyarugenge",-1.936073,30.064967,2.26,4,2024-08-23,1,0,0,0,0.34
RW-EMP-00536,Jean,Habimana,Ministry of Education,Nurse,2020-09-18,Nyarugenge,"KN 295 St, Nyamirambo, Nyarugenge",-1.940228,30.069382,-1.940506,30.070959,Nyarugenge,"KN 313 St, Kibagabaga, Nyarugenge",-1.942563,30.058258,1.26,1,2024-11-02,0,0,0,0,0.11
RW-EMP-00537,Marie,Mutabazi,Rwanda National Police,Engineer,2019-07-03,Huye,"RN 120 St, Masaka, Huye",-2.594998,29.741346,-2.594751,29.743846,Huye,"KN 279 St, Remera, Huye",-2.595109,29.7403,0.12,2,2024-10-12,1,0,0,0,0.18
RW-EMP-00538,Fabiola,Ndayisaba,Ministry of ICT,Senior Officer,2022-05-24,Kayonza,"KG 96 St, Kibagabaga, Kayonza",-1.889827,30.645758,-1.889853,30.645785,Kayonza,"RN 45 St, Kimironko, Kayonza",-1.887554,30.653888,0.94,0,2024-11-18,1,0,0,0,0.04
RW-EMP-00539,Fidele,Ntirenganya,Ministry of Agriculture,Accountant,2020-12-06,Musanze,"RN 233 St, Kimironko, Musanze",-1.495353,29.633069,-1.497474,29.630425,Musanze,"KK 361 St, Remera, Musanze",-1.493421,29.638071,0.6,0,2024-08-20,1,0,0,0,0.1
RW-EMP-00540,Chantal,Sibomana,Rwanda National Police,Senior Officer,2019-11-19,Muhanga,"NR 429 St, Gisozi, Muhanga",-2.079562,29.750212,-2.082657,29.749494,Muhanga,"NR 198 St, Kagugu, Muhanga",-2.083713,29.750978,0.47,0,2024-07-08,1,0,0,0,0.02
RW-EMP-00541,Fidele,Kayitesi,Rwanda Revenue Authority,Nurse,2018-06-28,Rwamagana,"KK 380 St, Gisozi, Rwamagana",-1.947053,30.432134,-1.947228,30.434906,Rwamagana,"NR 208 St, Kimironko, Rwamagana",-1.950726,30.434786,0.5,0,2024-08-31,1,0,0,0,0.06
RW-EMP-00542,Yvonne,Niyonzima,Ministry of Agriculture,Engineer,2018-12-28,Rubavu,"KK 229 St, Gisozi, Rubavu",-1.693237,29.261087,-1.694751,29.260907,Rubavu,"KG 182 St, Kacyiru, Rubavu",-1.677277,29.255176,1.89,0,2024-02-27,1,0,0,0,0.05
RW-EMP-00543,Odette,Nkurunziza,Ministry of Infrastructure,Administrator,2023-04-21,Rubavu,"KK 258 St, Remera, Rubavu",-1.687182,29.256623,-1.687578,29.256624,Rubavu,"KN 176 St, Kacyiru, Rubavu",-1.688318,29.264455,0.88,0,2024-08-06,1,0,0,0,0.03
RW-EMP-00544,Beatrice,Ntirenganya,Rwanda Development Board,Accountant,2021-11-13,Rusizi,"KK 214 St, Kanombe, Rusizi",-2.490214,28.918662,-2.490209,28.918736,Rusizi,"RN 434 St, Nyamirambo, Rusizi",-2.478402,28.900638,2.39,0,2024-10-09,1,0,0,0,0.06
RW-EMP-00545,Alexis,Mutabazi,Rwanda National Police,Specialist,2022-12-30,Nyarugenge,"RN 334 St, Kanombe, Nyarugenge",-1.96002,30.054943,-1.958982,30.058417,Nyarugenge,"NR 31 St, Nyamirambo, Nyarugenge",-1.93829,30.061321,2.51,0,2024-03-09,1,0,0,0,0.04
RW-EMP-00546,Vestine,Ntirenganya,Ministry of Education,Officer,2018-03-04,Nyarugenge,"KG 420 St, Masaka, Nyarugenge",-1.953732,30.056069,-1.951574,30.066385,Nyarugenge,"NR 367 St, Gikondo, Nyarugenge",-1.944027,30.061938,1.26,0,2024-04-17,1,1,0,0,0.28
RW-EMP-00547,Josiane,Ingabire,Rwanda Development Board,Specialist,2022-05-09,Huye,"RN 238 St, Kimironko, Huye",-2.600608,29.750835,-2.600325,29.752481,Huye,"RN 340 St, Remera, Huye",-2.591997,29.742924,1.3,0,2024-03-17,1,0,0,0,0.02
RW-EMP-00548,Esperance,Mukamana,Ministry of ICT,Coordinator,2019-11-10,Kicukiro,"KG 313 St, Gikondo, Kicukiro",-1.983969,30.101155,-1.984651,30.099949,Kicukiro,"KK 110 St, Nyamirambo, Kicukiro",-2.001627,30.094493,2.09,2,2024-02-04,1,0,0,0,0.18
RW-EMP-00549,Olivier,Sibomana,Rwanda Development Board,Nurse,2019-05-03,Nyarugenge,"NR 323 St, Masaka, Nyarugenge",-1.94885,30.068838,-1.950771,30.070089,Nyarugenge,"KN 470 St, Kacyiru, Nyarugenge",-1.944132,30.063223,0.81,0,2024-05-14,1,0,0,0,0.09
RW-EMP-00550,Jean,Uwase,Rwanda National Police,Director,2018-04-21,Rusizi,"RN 481 St, Remera, Rusizi",-2.479391,28.907278,-2.475,28.906699,Musanze,"KG 71 St, Gisozi, Musanze",-1.498567,29.632276,135.39,3,2024-07-03,1,0,0,1,0.58
RW-EMP-00551,Patrick,Ndayisaba,Ministry of Finance,Engineer,2021-09-09,Rubavu,"KN 51 St, Kacyiru, Rubavu",-1.680805,29.259892,-1.683723,29.260597,Rubavu,"KK 138 St, Gikondo, Rubavu",-1.678111,29.266475,0.79,0,2024-04-25,1,0,0,0,0.05
RW-EMP-00552,Beatrice,Tuyisenge,Rwanda Revenue Authority,Manager,2022-11-05,Nyarugenge,"KN 430 St, Gikondo, Nyarugenge",-1.944481,30.061934,-1.944004,30.063255,Nyarugenge,"KK 441 St, Gisozi, Nyarugenge",-1.940142,30.067752,0.81,0,2024-08-16,1,0,0,0,0.09
RW-EMP-00553,Immaculee,Ingabire,Rwanda National Police,Senior Officer,2018-11-19,Kayonza,"NR 419 St, Kimironko, Kayonza",-1.882651,30.637915,-1.8825,30.638503,Rwamagana,"KG 225 St, Kibagabaga, Rwamagana",-1.955184,30.43008,24.43,0,2024-04-23,0,0,0,0,0.15
RW-EMP-00554,Patrick,Ndayisaba,Ministry of Education,Accountant,2018-01-04,Kicukiro,"NR 447 St, Kanombe, Kicukiro",-1.994164,30.100235,-1.99573,30.097431,Muhanga,"KG 176 St, Gisozi, Muhanga",-2.077437,29.750608,39.89,1,2024-04-05,1,0,0,0,0.23
RW-EMP-00555,Janvier,Habimana,Rwanda Development Board,Nurse,2019-08-23,Musanze,"NR 388 St, Gisozi, Musanze",-1.490886,29.632705,-1.492215,29.632499,Musanze,"KK 298 St, Gisozi, Musanze",-1.494534,29.630719,0.46,1,2024-04-06,1,0,0,0,0.14
RW-EMP-00556,Fidele,Ingabire,Ministry of Health,Specialist,2021-02-10,Kayonza,"KG 34 St, Kagugu, Kayonza",-1.876531,30.64318,-1.878936,30.64567,Kayonza,"KN 202 St, Nyamirambo, Kayonza",-1.883102,30.648043,0.91,0,2024-10-25,0,0,0,0,0.04
RW-EMP-00557,Celestin,Nkurunziza,Rwanda Revenue Authority,Analyst,2018-12-16,Muhanga,"KK 140 St, Kibagabaga, Muhanga",-2.091166,29.750357,-2.090848,29.750445,Muhanga,"RN 491 St, Kibagabaga, Muhanga",-2.085645,29.742027,1.11,2,2024-10-07,1,0,0,0,0.23
RW-EMP-00558,Yvonne,Mukamana,Ministry of ICT,Administrator,2020-06-22,Kayonza,"KG 190 St, Nyamirambo, Kayonza",-1.886354,30.639095,-1.886815,30.639146,Kayonza,"KG 22 St, Kimironko, Kayonza",-1.883279,30.649932,1.25,0,2024-08-30,1,0,0,0,0.1
RW-EMP-00559,Fabiola,Munyakazi,Rwanda National Police,Technician,2019-05-28,Kicukiro,"NR 283 St, Kanombe, Kicukiro",-1.992909,30.08545,-1.996371,30.088189,Kicukiro,"NR 64 St, Kibagabaga, Kicukiro",-1.993722,30.10219,1.86,0,2024-02-11,1,0,0,0,0.04
RW-EMP-00560,Amina,Habyarimana,Ministry of ICT,Coordinator,2022-03-14,Kicukiro,"KG 96 St, Kibagabaga, Kicukiro",-1.986256,30.08421,-1.987431,30.084668,Kicukiro,"KN 356 St, Masaka, Kicukiro",-1.994274,30.08985,1.09,0,2024-06-29,1,0,0,0,0.04
RW-EMP-00561,Marie,Kayitesi,Rwanda National Police,Engineer,2020-02-12,Muhanga,"KK 458 St, Nyamirambo, Muhanga",-2.08073,29.750914,-2.079638,29.748175,Muhanga,"KG 157 St, Masaka, Muhanga",-2.08372,29.749899,0.35,2,2024-07-19,0,0,0,0,0.2
RW-EMP-00562,Fidele,Uwimana,Ministry of ICT,Engineer,2018-10-15,Rusizi,"RN 278 St, Nyamirambo, Rusizi",-2.481823,28.889477,-2.482436,28.887692,Rusizi,"KN 91 St, Gikondo, Rusizi",-2.475697,28.909295,2.3,0,2024-11-26,1,0,0,0,0.07
RW-EMP-00563,Solange,Sibomana,Ministry of Finance,Manager,2022-01-29,Musanze,"NR 251 St, Kagugu, Musanze",-1.50331,29.63731,-1.503216,29.637099,Musanze,"KN 63 St, Remera, Musanze",-1.49657,29.637027,0.75,1,2024-12-08,1,0,0,0,0.11
RW-EMP-00564,Innocent,Habyarimana,Ministry of Infrastructure,Manager,2018-01-16,Kicukiro,"NR 52 St, Kanombe, Kicukiro",-1.992632,30.08845,-1.989645,30.09099,Kicukiro,"KG 1 St, Nyamirambo, Kicukiro",-1.997852,30.106746,2.11,1,2024-02-16,1,0,0,0,0.18
RW-EMP-00565,Solange,Nkurunziza,Ministry of Education,Administrator,2022-08-20,Huye,"KG 406 St, Nyamirambo, Huye",-2.599748,29.74141,-2.597097,29.74301,Huye,"KK 395 St, Kimironko, Huye",-2.600661,29.736819,0.52,0,2024-07-07,1,0,0,0,0.06
RW-EMP-00566,Vestine,Niyonzima,Rwanda National Police,Senior Officer,2019-12-16,Rubavu,"NR 227 St, Kagugu, Rubavu",-1.691544,29.25387,-1.689519,29.255717,Rubavu,"KG 93 St, Kimironko, Rubavu",-1.684609,29.256374,0.82,0,2024-07-08,1,0,0,0,0.1
RW-EMP-00567,Vestine,Gashumba,Ministry of Education,Director,2018-12-26,Rusizi,"KK 125 St, Gisozi, Rusizi",-2.463287,28.901116,-2.466046,28.900389,Rusizi,"RN 9 St, Masaka, Rusizi",-2.484806,28.906099,2.45,2,2024-12-07,1,0,0,0,0.19
RW-EMP-00568,Josiane,Uwimana,Ministry of Health,Director,2023-02-07,Muhanga,"KN 492 St, Gikondo, Muhanga",-2.09827,29.744968,-2.100832,29.747773,Muhanga,"KN 136 St, Masaka, Muhanga",-2.081504,29.757928,2.35,0,2024-05-25,1,0,0,0,0.06
RW-EMP-00569,Yvonne,Abayisenga,Ministry of Justice,Coordinator,2022-03-22,Rubavu,"KN 337 St, Nyamirambo, Rubavu",-1.685604,29.261318,-1.68381,29.260986,Nyarugenge,"KK 114 St, Remera, Nyarugenge",-1.951048,30.061102,93.54,0,2024-08-14,1,0,0,0,0.33
RW-EMP-00570,Olivier,Ndayisaba,Ministry of Education,Teacher,2021-10-30,Kayonza,"KK 142 St, Kibagabaga, Kayonza",-1.878017,30.634866,-1.877905,30.633772,Huye,"NR 161 St, Remera, Huye",-2.594436,29.734362,127.73,0,2024-01-21,1,0,0,0,0.39
RW-EMP-00571,Celestin,Habimana,Ministry of Finance,Specialist,2020-07-28,Huye,"KG 37 St, Kibagabaga, Huye",-2.596195,29.726019,-2.594725,29.725139,Huye,"KG 467 St, Masaka, Huye",-2.598966,29.73881,1.45,0,2024-10-28,1,0,0,0,0.01
RW-EMP-00572,Eric,Niyonzima,Rwanda National Police,Technician,2018-12-20,Kicukiro,"KG 394 St, Remera, Kicukiro",-1.992466,30.105472,-1.943768,30.007358,Kicukiro,"RN 146 St, Kibagabaga, Kicukiro",-1.993724,30.099054,0.73,0,2024-10-13,1,1,0,0,0.22
RW-EMP-00573,Yvonne,Ntirenganya,Ministry of Finance,Teacher,2019-02-14,Nyarugenge,"NR 215 St, Gisozi, Nyarugenge",-1.949552,30.075018,-1.947294,30.075066,Nyarugenge,"NR 360 St, Kimironko, Nyarugenge",-1.944844,30.05856,1.9,1,2024-05-24,1,0,0,0,0.12
RW-EMP-00574,Esperance,Sibomana,Ministry of Health,Administrator,2020-04-13,Musanze,"KG 472 St, Remera, Musanze",-1.497829,29.650825,-1.49528,29.648564,Musanze,"KG 318 St, Masaka, Musanze",-1.492545,29.635094,1.84,2,2024-05-10,1,0,0,0,0.23
RW-EMP-00575,Vestine,Sibomana,Ministry of Agriculture,Technician,2022-12-03,Rwamagana,"KK 409 St, Kimironko, Rwamagana",-1.94244,30.442875,-1.945125,30.440658,Rwamagana,"KN 292 St, Nyamirambo, Rwamagana",-1.953663,30.425463,2.3,1,2024-01-14,1,0,0,0,0.15
RW-EMP-00576,Immaculee,Nkurunziza,Ministry of Agriculture,Inspector,2021-04-29,Muhanga,"NR 306 St, Masaka, Muhanga",-2.080685,29.750012,-2.078199,29.753208,Muhanga,"KK 196 St, Kimironko, Muhanga",-2.084528,29.747035,0.54,2,2024-05-15,1,0,0,0,0.17
RW-EMP-00577,Chantal,Tuyisenge,Ministry of Health,Accountant,2021-02-01,Kicukiro,"KK 467 St, Kimironko, Kicukiro",-2.010036,30.106408,-2.007761,30.108972,Kicukiro,"RN 306 St, Nyamirambo, Kicukiro",-1.989755,30.098017,2.44,0,2024-05-14,1,0,0,0,0.06
RW-EMP-00578,Amina,Uwimana,Ministry of Agriculture,Technician,2021-06-24,Kayonza,"RN 298 St, Gisozi, Kayonza",-1.892717,30.654492,-1.89367,30.65595,Kayonza,"NR 90 St, Gisozi, Kayonza",-1.891378,30.650569,0.46,2,2024-05-16,1,0,0,0,0.18
RW-EMP-00579,Solange,Uwitonze,Rwanda National Police,Accountant,2018-11-24,Musanze,"KK 210 St, Kagugu, Musanze",-1.502961,29.628175,-1.502067,29.628777,Musanze,"KG 252 St, Nyamirambo, Musanze",-1.49675,29.642247,1.71,0,2024-05-17,1,0,0,0,0.08
RW-EMP-00580,Esperance,Niyonzima,Ministry of Infrastructure,Supervisor,2021-12-13,Rusizi,"KN 274 St, Kimironko, Rusizi",-2.464966,28.899216,-2.503505,29.049235,Rusizi,"KK 81 St, Kanombe, Rusizi",-2.472875,28.912721,1.74,4,2024-08-19,0,1,1,1,0.62
RW-EMP-00581,Odette,Niyonzima,Ministry of Justice,Engineer,2019-02-28,Kicukiro,"NR 218 St, Masaka, Kicukiro",-1.976627,30.094286,-1.976669,30.092557,Kicukiro,"KG 123 St, Nyamirambo, Kicukiro",-1.995674,30.100627,2.23,0,2024-10-13,1,0,0,0,0.07
RW-EMP-00582,Rodrigue,Ntirenganya,Rwanda National Police,Specialist,2019-06-14,Rwamagana,"NR 116 St, Nyamirambo, Rwamagana",-1.95102,30.432119,-1.951154,30.433497,Rwamagana,"KK 260 St, Kagugu, Rwamagana",-1.950835,30.437613,0.61,0,2024-08-21,1,0,0,0,0.05
RW-EMP-00583,Chantal,Ntirenganya,Ministry of Infrastructure,Coordinator,2021-03-11,Rusizi,"KG 398 St, Kacyiru, Rusizi",-2.49053,28.903217,-2.490753,28.906856,Rusizi,"KN 465 St, Kimironko, Rusizi",-2.478933,28.910587,1.53,1,2024-05-17,1,0,0,0,0.17
RW-EMP-00584,Josiane,Habyarimana,Ministry of Agriculture,Coordinator,2019-04-21,Rubavu,"NR 189 St, Kagugu, Rubavu",-1.688629,29.256191,-1.691408,29.259148,Rubavu,"KK 246 St, Remera, Rubavu",-1.681724,29.256156,0.77,0,2024-04-25,1,0,0,0,0.02
RW-EMP-00585,Immaculee,Sibomana,Rwanda National Police,Technician,2022-03-12,Gasabo,"KG 232 St, Kagugu, Gasabo",-1.908918,30.116496,-1.911519,30.118968,Gasabo,"KG 435 St, Kanombe, Gasabo",-1.887876,30.109616,2.46,0,2024-08-20,1,0,0,0,0.11
RW-EMP-00586,Innocent,Ntakirutimana,Ministry of Justice,Accountant,2021-03-29,Musanze,"KN 215 St, Kimironko, Musanze",-1.49892,29.634819,-1.495974,29.637921,Musanze,"RN 272 St, Kanombe, Musanze",-1.499658,29.633598,0.16,3,2024-02-20,1,0,0,0,0.31
RW-EMP-00587,Vestine,Uwase,Ministry of Justice,Teacher,2023-03-24,Musanze,"NR 245 St, Nyamirambo, Musanze",-1.510043,29.644825,-1.509026,29.64475,Musanze,"NR 485 St, Gisozi, Musanze",-1.499434,29.640286,1.28,0,2024-01-28,1,0,0,0,0.07
RW-EMP-00588,Fabiola,Bizimana,Rwanda Development Board,Technician,2019-09-23,Rusizi,"KG 92 St, Gisozi, Rusizi",-2.476708,28.917549,-2.478034,28.915944,Rusizi,"NR 362 St, Kibagabaga, Rusizi",-2.481502,28.906667,1.32,0,2024-11-08,1,0,0,0,0.09
RW-EMP-00589,Innocent,Uwitonze,Ministry of Finance,Senior Officer,2020-07-18,Musanze,"KK 471 St, Gikondo, Musanze",-1.515573,29.629302,-1.517504,29.628592,Musanze,"KK 366 St, Kacyiru, Musanze",-1.496824,29.634693,2.17,0,2024-07-01,1,0,0,0,0.09
RW-EMP-00590,Fidele,Habyarimana,Ministry of Finance,Teacher,2021-07-01,Kicukiro,"RN 313 St, Nyamirambo, Kicukiro",-1.995388,30.11613,-1.994199,30.114733,Kicukiro,"KN 375 St, Kibagabaga, Kicukiro",-1.988437,30.09665,2.3,0,2024-12-16,1,0,0,0,0.08
RW-EMP-00591,Chantal,Uwitonze,Rwanda National Police,Director,2020-10-11,Muhanga,"KG 89 St, Kagugu, Muhanga",-2.082928,29.741091,-2.080723,29.741599,Muhanga,"RN 329 St, Nyamirambo, Muhanga",-2.083239,29.752259,1.24,3,2024-08-01,0,0,0,0,0.34
RW-EMP-00592,Celestin,Mutabazi,Rwanda National Police,Officer,2018-12-31,Kicukiro,"NR 411 St, Remera, Kicukiro",-1.985438,30.095964,-2.140316,30.024626,Kicukiro,"NR 281 St, Gisozi, Kicukiro",-1.994338,30.098775,1.04,2,2024-11-29,1,1,0,0,0.42
RW-EMP-00593,Vestine,Abayisenga,Ministry of Infrastructure,Specialist,2023-04-26,Rubavu,"NR 14 St, Gikondo, Rubavu",-1.682705,29.269272,-1.682544,29.265787,Nyarugenge,"KG 51 St, Kibagabaga, Nyarugenge",-1.948173,30.067875,93.41,0,2024-06-03,1,0,0,0,0.37
RW-EMP-00594,Josiane,Tuyisenge,Rwanda Development Board,Engineer,2021-08-07,Musanze,"KG 57 St, Kimironko, Musanze",-1.505493,29.634877,-1.505813,29.634915,Musanze,"NR 39 St, Kagugu, Musanze",-1.498958,29.634897,0.73,0,2024-12-05,1,0,0,0,0.06
RW-EMP-00595,Janvier,Kayitesi,Ministry of Justice,Supervisor,2018-08-24,Kayonza,"NR 406 St, Remera, Kayonza",-1.87984,30.652555,-1.878496,30.651514,Kayonza,"NR 28 St, Kibagabaga, Kayonza",-1.883051,30.650043,0.45,0,2024-10-20,1,0,0,0,0.04
RW-EMP-00596,Vestine,Tuyisenge,Ministry of Education,Technician,2019-08-27,Rubavu,"RN 437 St, Gisozi, Rubavu",-1.681921,29.258855,-1.681794,29.259041,Rubavu,"KG 116 St, Kibagabaga, Rubavu",-1.685467,29.259457,0.4,0,2024-09-28,1,0,0,0,0.09
RW-EMP-00597,Solange,Ntakirutimana,Ministry of Justice,Specialist,2021-10-02,Rubavu,"KN 447 St, Kibagabaga, Rubavu",-1.688557,29.251008,-1.686807,29.249778,Rubavu,"KN 114 St, Masaka, Rubavu",-1.68022,29.266633,1.97,0,2024-02-17,0,0,0,0,0.08
RW-EMP-00598,Alexis,Habyarimana,Ministry of ICT,Engineer,2020-02-16,Kayonza,"RN 240 St, Kanombe, Kayonza",-1.892981,30.645556,-1.893127,30.649825,Kayonza,"RN 317 St, Kagugu, Kayonza",-1.879818,30.654429,1.76,0,2024-09-08,1,0,0,0,0.06
RW-EMP-00599,Fabiola,Bizimana,Rwanda Revenue Authority,Accountant,2023-03-24,Gasabo,"RN 3 St, Kibagabaga, Gasabo",-1.895953,30.112786,-1.896098,30.112858,Musanze,"RN 420 St, Remera, Musanze",-1.497764,29.637752,68.8,0,2024-10-16,1,0,0,0,0.22
RW-EMP-00600,Vestine,Habimana,Rwanda Development Board,Senior Officer,2019-04-04,Nyarugenge,"NR 352 St, Kanombe, Nyarugenge",-1.945992,30.058667,-1.946012,30.058684,Nyarugenge,"KK 73 St, Kimironko, Nyarugenge",-1.940368,30.0583,0.63,0,2024-10-12,0,0,0,0,0.08
RW-EMP-00601,Amina,Habimana,Ministry of Health,Specialist,2022-03-24,Rusizi,"KG 324 St, Gikondo, Rusizi",-2.479372,28.906602,-2.48087,28.906393,Rusizi,"KG 371 St, Gisozi, Rusizi",-2.478475,28.91378,0.8,1,2024-02-24,1,0,0,0,0.16
RW-EMP-00602,Celestin,Uwase,Ministry of Health,Specialist,2018-09-01,Musanze,"KK 460 St, Kagugu, Musanze",-1.499603,29.634316,-1.499679,29.634661,Musanze,"NR 164 St, Gikondo, Musanze",-1.502664,29.631325,0.48,0,2024-12-13,1,0,0,0,0.07
RW-EMP-00603,Pierre,Munyakazi,Rwanda National Police,Nurse,2018-04-27,Gasabo,"RN 404 St, Kagugu, Gasabo",-1.896929,30.111532,-1.893756,30.110375,Gasabo,"KK 254 St, Kacyiru, Gasabo",-1.904063,30.10897,0.84,2,2024-04-13,1,0,0,0,0.17
RW-EMP-00604,Janvier,Ndayisaba,Rwanda National Police,Accountant,2020-05-18,Nyarugenge,"KK 137 St, Masaka, Nyarugenge",-1.945708,30.049158,-1.945923,30.049102,Nyarugenge,"KK 199 St, Gisozi, Nyarugenge",-1.945801,30.057222,0.9,0,2024-12-09,1,0,0,0,0.03
RW-EMP-00605,Marie,Ntirenganya,Ministry of Justice,Senior Officer,2022-08-14,Rwamagana,"KN 35 St, Remera, Rwamagana",-1.937148,30.438991,-1.940127,30.442339,Rwamagana,"NR 106 St, Masaka, Rwamagana",-1.947877,30.430865,1.49,2,2024-08-19,1,0,0,0,0.2
RW-EMP-00606,Esperance,Ingabire,Rwanda Development Board,Engineer,2020-09-13,Muhanga,"KG 392 St, Gisozi, Muhanga",-2.082238,29.748695,-2.083592,29.747189,Muhanga,"KG 102 St, Kimironko, Muhanga",-2.080061,29.746443,0.35,1,2024-01-23,1,0,0,0,0.13
RW-EMP-00607,Beatrice,Mukamana,Ministry of ICT,Teacher,2019-06-08,Kicukiro,"KG 104 St, Nyamirambo, Kicukiro",-2.00039,30.087839,-2.003047,30.088113,Musanze,"RN 466 St, Kanombe, Musanze",-1.49544,29.63986,74.93,0,2024-05-12,1,0,0,0,0.25
RW-EMP-00608,Innocent,Munyakazi,Ministry of Agriculture,Inspector,2023-02-12,Kayonza,"KN 218 St, Remera, Kayonza",-1.897543,30.653886,-1.897929,30.654438,Kayonza,"KN 163 St, Kagugu, Kayonza",-1.889856,30.646758,1.16,0,2024-05-01,1,0,0,0,0.02
RW-EMP-00609,Josiane,Abayisenga,Rwanda Development Board,Supervisor,2022-08-22,Rwamagana,"RN 414 St, Nyamirambo, Rwamagana",-1.942132,30.431852,-1.93814,30.430336,Rwamagana,"KN 32 St, Masaka, Rwamagana",-1.951967,30.42548,1.3,2,2024-10-29,1,0,0,0,0.22
RW-EMP-00610,Amina,Ntakirutimana,Ministry of Finance,Nurse,2020-12-09,Rubavu,"KK 231 St, Nyamirambo, Rubavu",-1.684349,29.259813,-1.684184,29.258399,Rubavu,"KG 319 St, Kanombe, Rubavu",-1.683403,29.259848,0.11,0,2024-07-05,1,0,0,0,0.07
RW-EMP-00611,Rodrigue,Ntakirutimana,Rwanda Development Board,Senior Officer,2021-02-28,Rusizi,"NR 147 St, Kagugu, Rusizi",-2.476584,28.915143,-2.4795,28.918368,Rusizi,"RN 113 St, Kimironko, Rusizi",-2.479105,28.903109,1.36,2,2024-04-12,1,0,0,0,0.22
RW-EMP-00612,Innocent,Munyakazi,Ministry of Finance,Coordinator,2019-09-20,Rusizi,"KN 298 St, Nyamirambo, Rusizi",-2.486818,28.904933,-2.486009,28.901652,Rusizi,"KN 346 St, Gikondo, Rusizi",-2.475382,28.908246,1.32,0,2024-03-31,1,0,0,0,0.07
RW-EMP-00613,Yvonne,Abayisenga,Ministry of Health,Nurse,2021-12-20,Huye,"RN 500 St, Kimironko, Huye",-2.592207,29.742766,-2.534836,29.611754,Rwamagana,"KK 391 St, Masaka, Rwamagana",-1.945484,30.439649,105.53,1,2024-05-17,1,1,1,1,0.63
